Ligand,Binding Affinity,rmsd/ub, rmsd/lb
6lu7_idAABFgen3,-10.4,2.448,1.39
6lu7_idAABFgen3,-10.4,8.751,4.094
6lu7_idAABFgen3,-10.3,6.543,2.53
6lu7_idAABFgen3,-10.0,6.544,2.412
6lu7_idAABFgen3,-10.0,8.825,3.182
6lu7_idAABFgen3,-9.8,24.969,20.186
6lu7_idAABDgen3,-12.3,0.0,0.0
6lu7_idAABDgen3,-11.1,39.713,34.322
6lu7_idAABDgen3,-11.0,3.001,1.672
6lu7_idAABDgen3,-11.0,8.322,3.307
6lu7_idAABDgen3,-10.9,8.926,4.749
6lu7_idAABDgen3,-10.8,7.937,3.133
6lu7_idAABDgen3,-10.7,32.575,27.044
6lu7_idAABDgen3,-10.7,40.382,35.015
6lu7_idAABDgen3,-10.6,27.806,25.074
6lu7_idAABCgen3,-10.1,0.0,0.0
6lu7_idAABCgen3,-9.6,9.625,1.019
6lu7_idAABCgen3,-9.0,9.659,3.982
6lu7_idAABCgen3,-8.6,22.375,19.339
6lu7_idAABCgen3,-8.6,13.48,5.638
6lu7_idAABCgen3,-8.5,13.333,7.908
6lu7_idAABCgen3,-8.3,19.618,16.814
6lu7_idAABCgen3,-8.2,21.188,17.468
6lu7_idAABCgen3,-8.2,4.415,3.047
6lu7_idAABBgen3,-10.8,0.0,0.0
6lu7_idAABBgen3,-10.6,31.654,23.546
6lu7_idAABBgen3,-10.5,9.817,5.194
6lu7_idAABBgen3,-10.5,22.84,19.297
6lu7_idAABBgen3,-10.5,45.136,40.432
6lu7_idAABBgen3,-10.3,45.141,40.41
6lu7_idAABBgen3,-10.2,44.716,40.546
6lu7_idAABBgen3,-10.2,10.756,5.334
6lu7_idAABBgen3,-10.1,32.018,26.798
6lu7_idAABAgen3,-5.9,0.0,0.0
6lu7_idAABAgen3,-5.8,9.358,6.956
6lu7_idAABAgen3,-5.7,10.09,7.309
6lu7_idAABAgen3,-5.7,9.494,7.382
6lu7_idAABAgen3,-5.7,7.558,3.983
6lu7_idAABAgen3,-5.6,28.644,26.878
6lu7_idAABAgen3,-5.6,9.671,6.22
6lu7_idAABAgen3,-5.6,22.386,20.549
6lu7_idAABAgen3,-5.6,10.258,6.404
6lu7_idAAAZgen3,-5.1,0.0,0.0
6lu7_idAAAZgen3,-5.0,34.327,32.034
6lu7_idAAAZgen3,-4.8,47.208,44.378
6lu7_idAAAZgen3,-4.8,3.457,2.097
6lu7_idAAAZgen3,-4.8,54.617,51.697
6lu7_idAAAZgen3,-4.8,47.715,44.833
6lu7_idAAAZgen3,-4.7,16.537,13.985
6lu7_idAAAZgen3,-4.7,17.656,14.316
6lu7_idAAAZgen3,-4.7,35.126,32.816
6lu7_idAAAYgen3,-9.6,0.0,0.0
6lu7_idAAAYgen3,-9.1,2.045,1.439
6lu7_idAAAYgen3,-9.1,2.711,1.778
6lu7_idAAAYgen3,-9.1,24.167,19.976
6lu7_idAAAYgen3,-9.0,21.872,18.816
6lu7_idAAAYgen3,-9.0,13.195,7.925
6lu7_idAAAYgen3,-9.0,9.146,4.365
6lu7_idAAAYgen3,-9.0,9.915,4.569
6lu7_idAAAYgen3,-8.9,8.063,4.483
6lu7_idAAAXgen3,-8.7,0.0,0.0
6lu7_idAAAXgen3,-8.5,44.654,39.047
6lu7_idAAAXgen3,-8.4,27.108,24.786
6lu7_idAAAXgen3,-8.3,27.004,24.74
6lu7_idAAAXgen3,-8.3,6.27,3.257
